binAges,band1_med,band1_lo,band1_hi,band2_med,band2_lo,band2_hi,band3_med,band3_lo,band3_hi,band4_med,band4_lo,band4_hi,band5_med,band5_lo,band5_hi,band6_med,band6_lo,band6_hi
6200.0,0.7482752757387798,-0.0673849183962163,3.1472263668495355,0.860952130893449,0.11598579449675266,2.092564057321207,0.22527441011515648,-0.15383979265263129,0.6208262601289738,0.40006451103778695,-0.09323851573993229,1.3967672720797695,0.940887270882738,0.5595142163551381,3.2630300850538974,0.9658529519670215,0.5491522698226412,3.7016316774900386
6300.0,0.7774544612794521,-0.16166220248294705,2.7585821732190823,0.8711963412391023,0.11170957376856966,2.1585790039619526,0.23180943967926995,-0.03838492390022704,0.6367666822679435,0.402430494843769,-0.0969984169121729,1.5938028644852493,0.9677475187471845,0.5680458009428956,3.406443343948972,0.9617678129476025,0.5494084916577432,3.556331651160757
6400.0,0.8384527422698091,-0.05771295565923773,3.095982410318574,0.880434798201658,0.10917116976515785,2.1480909254587983,0.2435121673514627,-0.05612326730188302,0.6406945344941084,0.4150330722637935,-0.08156796393090546,1.2338571138500232,0.997995789373969,0.56479682819309,3.372348844195854,0.9820347548393915,0.5648772414612445,3.7328132753217877
6500.0,0.7454335039777716,-0.014346356982645704,3.1460935622088058,0.8812497383704665,0.11751064256167856,1.973096391383598,0.2384258938606142,-0.0772759213700788,0.6829910766326458,0.368103150543372,-0.20900635236001117,1.2027615922006956,1.0006534811994685,0.5588523102658383,3.379686002297126,0.9323503708946594,0.543539091816029,3.5440767785343272
6600.0,0.7699304908526887,-0.10263861560971889,2.891412981898309,0.901014448275122,0.14202467990764625,1.9275461615377827,0.2348689659232342,-0.06561247530015533,0.7492368298558412,0.3905440516055525,-0.13774415495335107,1.5146992170595892,1.003987093494895,0.554391550715633,3.2436527040566405,0.9169098526843049,0.5338135409575259,3.577362242680481
6700.0,0.8066700461343645,-0.06098783163606385,3.229997524437824,0.9393280689927577,0.1358828042314133,1.900614302725045,0.2323490953014346,-0.11325395026476759,0.7066616242200046,0.3969782559521505,-0.10819043262858534,1.2655015849308497,0.9472654668872925,0.5426362268163701,3.3225350119746304,0.8971161189261736,0.5299510474256006,3.469315615453899
6800.0,0.678647903192469,-0.05776877317591316,2.6789202010117816,0.9077648216882891,0.07997997073089916,1.9498171512090738,0.23358937691364,-0.09844481599637084,0.7030541105062802,0.363142353506669,-0.08576800383401828,1.1902753788372764,0.9339027388949985,0.5555879700623936,3.131098361487826,0.8822689029462575,0.5269635849093892,3.4868063026477
6900.0,0.7252903720042825,-0.06329838288723272,2.620520298111094,0.9014340134083567,0.08871695883124993,1.9533815529199454,0.22809563573394215,-0.10773056757918399,0.6672852629050968,0.3401037749208835,-0.08026158024121877,1.1703551461902153,0.9311097762811305,0.5447372892004536,3.184955211743468,0.8356614514594765,0.523916295016072,3.4673045912530296
7000.0,0.6166976790333134,-0.057025769996076975,2.595321497449675,0.9031965812547198,0.11467836239773735,2.1304459698344766,0.2103551186534425,-0.09680755613079284,0.6345343778497867,0.33190093100241047,-0.10046597048379183,1.1411074339725922,0.9026881841112055,0.5307682281677828,3.2038186591770526,0.8465925805629244,0.5135633487060193,3.569326596457736
7100.0,0.5790752206638063,-0.13252912667227995,2.1745085236429627,0.8984653603314978,0.1211244561874738,1.9752644223451175,0.22121524704412698,-0.08501785292303954,0.6088815937739075,0.3403317830532595,-0.10627206117665802,1.443601224140054,0.9104064355065945,0.5330580070195291,2.950236460870984,0.8430843199888175,0.5034885870943044,3.7597497711637655
