year,age_bp,mean,lo_95,hi_95,n_members,cps_median,dcc_median,gam_median,paico_median,scc_median
-2150,4100.0,0.417560047260576,0.27952649421525533,1.154875513237452,250,1.0014418796605224,0.45041872198998,0.3983640313821477,0.3850651348865435,0.3602120529411875
-2050,4000.0,0.4239706732655625,0.28498073924319295,1.1607494864111152,250,0.989191432387726,0.4419521400772895,0.39508826973097716,0.3796822882561155,0.4115049444961135
-1950,3900.0,0.42041244146323753,0.2513407619730538,1.1525872837322337,250,0.9262026567123185,0.4344135090852685,0.39512907359900395,0.38436153182237,0.3998641061117255
-1850,3800.0,0.4221409866172988,0.2687466406428319,1.1082838579915752,250,0.9454064334651705,0.41598866095305354,0.39520442798934086,0.3815308134510495,0.4294908078408055
-1750,3700.0,0.426862136832943,0.2809843963689658,1.086123422623013,250,0.90679291812552,0.424863490780498,0.39642332845629846,0.3523154697970285,0.4654902870559065
-1650,3600.0,0.42407606970657996,0.2537910821173357,1.0772088323164,250,0.9021995478235214,0.45020479811589353,0.3998116253822188,0.32555479877362103,0.4458581923205745
-1550,3500.0,0.40945602265569747,0.236927336332962,1.0194339535451922,250,0.842142368115951,0.413588490020135,0.3940879937170453,0.30290705830596554,0.43049286365114703
-1450,3400.0,0.39612136920830876,0.2007613610663089,0.8997356586921424,250,0.7745416558826275,0.37425100190803,0.3912113803455084,0.2893604336361665,0.4114350402254815
-1350,3300.0,0.3933288729931427,0.19873689767803981,0.8361729055366375,250,0.7460499950106775,0.3931971874966465,0.3904326030251206,0.286078412256743,0.38049480284799153
-1250,3200.0,0.3841694907945665,0.18773244061852457,0.9131888787085023,250,0.757944896500222,0.392707565199482,0.38716598332281654,0.29107644399181,0.372311315194233
-1150,3100.0,0.3829731649901015,0.1975775345310975,0.870888879504653,250,0.6936648088231896,0.3847384932514045,0.3790546703962674,0.288361294799078,0.37969762559654296
-1050,3000.0,0.380542728126741,0.18699983437991696,0.8645134780839404,250,0.6969858250017085,0.3840361450816995,0.3749341862754057,0.287026393683385,0.3841233624352315
-950,2900.0,0.3639644437408036,0.1370398835331097,0.8858375933703977,250,0.6535617235261745,0.3613319986777125,0.36701401879197737,0.25980902373166503,0.37305142608144404
-850,2800.0,0.3462893727784383,0.12543365238343002,0.7717864634679464,250,0.599675568549783,0.3434758945549695,0.3606232271620985,0.2412602863377315,0.305314254746587
-750,2700.0,0.3402011936046805,0.1414951197563167,0.7565201946614472,250,0.64792500718539,0.327865081921937,0.35445297232864476,0.216035604840807,0.34549225092681846
-650,2600.0,0.321539692099352,0.12478108349209811,0.6771697277042201,250,0.5410616626544125,0.3075544030129035,0.34659665829936054,0.202420321043564,0.3148624188804935
-550,2500.0,0.33005559098494613,0.13477720098478196,0.7814125770859425,250,0.626459687417402,0.3398741972507675,0.3397687712633367,0.20744025272773148,0.31906580694916054
-450,2400.0,0.3203450479903187,0.11998938555486635,0.6782538826891633,250,0.5456071992277896,0.32874643928595804,0.3327804865554373,0.19636012488159948,0.353946795486831
-350,2300.0,0.31757624242557864,0.08576167062207526,0.6205359415490876,250,0.474568781089261,0.322758479370422,0.3322898510307145,0.2023751960171675,0.336454365799579
-250,2200.0,0.31278983998226517,0.10080931752590414,0.5955690264529847,250,0.4268471717616985,0.306809791705761,0.3169809330412728,0.18718989424125648,0.337911496468267
-150,2100.0,0.2709934585231526,0.08747491215953332,0.6192822343092648,250,0.399328089772318,0.2398702984677705,0.3011290419068191,0.15888195536279698,0.2776203668024795
-50,2000.0,0.24988334135581455,0.005055860724152468,0.5586531168529226,250,0.3852552118380805,0.244019037192452,0.2914043702511915,0.158061920981253,0.22591692150584902
50,1900.0,0.24553110490430355,0.028714489182138852,0.5984805448438667,250,0.39873058302221853,0.2129316973804085,0.2804668475704808,0.141072745386303,0.246425335305363
150,1800.0,0.25959404807763453,0.02740198864167445,0.5837799750508441,250,0.394531930132327,0.270829190192448,0.2733218530690714,0.1229750931840885,0.2924063184817765
250,1700.0,0.23585572786538,0.03996368862632858,0.5403995212580451,250,0.2782168746608585,0.238007526135502,0.26384243465664015,0.10636382428275501,0.261283164710736
350,1600.0,0.222793004748142,-0.022012165909094543,0.46459586657018476,250,0.3382916775684385,0.21195671670612748,0.2581858064601792,0.1023586758293715,0.2634465798282925
450,1500.0,0.19900888705041098,-0.025926196197852077,0.4692950004582814,250,0.28792794504928654,0.205661388569642,0.24077185127926587,0.0880083565685333,0.200199796963514
550,1400.0,0.2170598384763184,-0.013126728758648268,0.5089157565890011,250,0.34912125544218,0.2273052349126055,0.2260139002347556,0.07815219226780255,0.237741677313775
650,1300.0,0.22791138056551455,0.01882209794869199,0.554851609320118,250,0.3290533712121415,0.265284556676915,0.21877804004251916,0.11335415877251,0.3229480228418555
750,1200.0,0.21051589354888,0.018441080669334586,0.5533038112745442,250,0.39286624199993603,0.2385339660646315,0.21130829724489775,0.1258973689414355,0.22619369910953452
850,1100.0,0.19589031993676076,-0.015761699274008854,0.49604959200885407,250,0.292244648033253,0.2252827060944395,0.19144269442812833,0.1130809438293865,0.244360901793332
950,1000.0,0.156733963848949,-0.07631982994137898,0.45304517178971543,250,0.21965216167184548,0.14666824395634098,0.1820799494557487,0.103273771288018,0.1544149747509665
1050,900.0,0.1303275475594275,-0.12505277725471894,0.3945762707907234,250,0.1757847025759375,0.107777008767142,0.1549228420652587,0.08868887257696015,0.129448869446723
1150,800.0,0.11790751603276589,-0.12857464913215347,0.34017564733084077,250,0.14206937115600748,0.116450319903771,0.13450702075532356,0.07458206136130675,0.117678280551338
1250,700.0,0.0996121320741782,-0.1411638126679877,0.37583068041985496,250,0.158622574976033,0.0954373491323818,0.1120944317141774,0.071860972646866,0.107877668189315
1350,600.0,0.1011580120043046,-0.12061018721890715,0.42327823290148164,250,0.1292597323699585,0.1006746756862552,0.09341952738506955,0.0708301761186498,0.192620524659548
1450,500.0,0.0681555191075898,-0.14538175809527962,0.35747763712330505,250,0.1143713750094595,0.06641084372253085,0.061048736455965105,0.0596958232063355,0.11018589241965221
1550,400.0,0.0822565280745758,-0.18596733190403944,0.3888761335602063,250,0.16898622283769,0.10560422185854576,0.05674133407824735,0.050454768111909645,0.122607460471247
1650,300.0,0.0782860060942016,-0.1936890197278166,0.393657886070157,250,0.130437070824085,0.0744878855624859,0.08671103236969754,0.0461506426251454,0.07120623425805539
1750,200.0,0.07815330551001859,-0.17256867732003855,0.39707816695745274,250,0.16472496079500348,0.0845896848358957,0.0539000835937039,0.031819001154941254,0.12313807718764
1850,100.0,0.0,-0.2536174029558387,0.2962742742734103,250,0.0,0.0,0.0,0.0,0.0
1950,0.0,0.06505925140670316,-0.22032892744926846,0.556676836544468,250,0.352011251974737,0.1618547812074,-0.041465255512768404,-0.0137040754450919,0.1358830770315465
