age_bp,median,lo,hi
5600.0,0.4217972207049748,0.13170238192519904,0.6768183896373078
5700.0,0.3865528385332312,0.1332584322002856,0.6839828418522201
5800.0,0.40840641775364717,0.12464338001707666,0.7000880569385113
5900.0,0.42189068620293546,0.16213947023442393,0.6796470375858651
6000.0,0.45195756642163043,0.1954214844178731,0.7183391175881677
6100.0,0.47429716031779,0.2081277859570031,0.7149530219234592
6200.0,0.48958263932738055,0.2205765492310633,0.7369460477216717
6300.0,0.48275660435624496,0.20195291489471373,0.7913736144736272
6400.0,0.4902848602356125,0.21620608577315015,0.7625279761506629
6500.0,0.4872932788174426,0.17129882695578,0.7406107680139511
6600.0,0.5156128256743191,0.24905816564827765,0.8009782090228834
6700.0,0.49249286527569286,0.23852430300362149,0.7427204931873674
6800.0,0.4744433848932639,0.21991125772828224,0.7633998095163967
6900.0,0.45773609700542167,0.17589489996335309,0.7521276393314024
7000.0,0.45466068661968767,0.18865154528828784,0.7323389400002248
7100.0,0.42612981480688183,0.1768988804386822,0.7060293012235541
7200.0,0.4163287252388518,0.12807422790980738,0.6841807084311406
7300.0,0.3829246506585716,0.1342614543396344,0.6490295673036062
7400.0,0.35742103357194166,0.07511390923638898,0.6058128827143254
7500.0,0.33846846485202253,0.055019695497807844,0.6049766172832804
7600.0,0.3428723173141417,0.06428457871893874,0.5895168647619383
7700.0,0.33699635835848785,0.03710901281359618,0.6119806726515248
7800.0,0.3228432473552618,0.048844613374424,0.5805879861218813
7900.0,0.311525459363467,0.03398949195661911,0.5857774228160468
8000.0,0.2952919938093547,0.027522576960179027,0.56699351820146
8100.0,0.3025068705252391,0.035874505676249016,0.5858761945823777
8200.0,0.29897259557267997,0.016120828830329243,0.6090367069424317
8300.0,0.31297538541074194,0.03906202681172277,0.5796281050209563
8400.0,0.2968193293653254,0.0018951110887620655,0.5597454348028078
8500.0,0.27882345938058517,0.0026431560859877423,0.5416195352380995
8600.0,0.3041324746425892,0.026302320599847686,0.5825714410595816
8700.0,0.27988617778765523,-0.015052071573859894,0.5336418096065614
8800.0,0.2861249832615387,0.02977417684918357,0.5483675414530881
8900.0,0.29956906407864714,0.013772745288912942,0.5986757296917309
9000.0,0.29310256195366347,0.038762370296388717,0.5779069770105281
9100.0,0.32115882464725276,0.05470228343960631,0.5760568735727691
9200.0,0.3204776129478001,0.03341936000708625,0.608609627294997
9300.0,0.3215011762288479,0.028980762231778145,0.5856171137776455
9400.0,0.3280984124391517,0.035165248339864556,0.6092519013155424
9500.0,0.2859285115309742,0.04403380508622701,0.580354557555212
9600.0,0.29943582424043047,0.02934588778159444,0.5822870787529718
9700.0,0.28017727327280106,0.006272162916738161,0.5794952840337286
9800.0,0.24165163836040174,-0.030476215531965698,0.5420863448437483
9900.0,0.2404979035248913,-0.04210606149694215,0.5054246618296894
10000.0,0.19511437451944255,-0.05457403674457683,0.4854228960496606
10100.0,0.17525212584055264,-0.09535247970934398,0.4515598848826312
10200.0,0.13486519725340637,-0.1438743980940535,0.41872989128462834
10300.0,0.11659330211098116,-0.14598917322241717,0.393819195448796
10400.0,0.09640625420413398,-0.18951675324699313,0.3758757759754892
10500.0,0.0787958639345304,-0.214331585488461,0.359060309514193
10600.0,0.02673156309191496,-0.24712848955893632,0.3323061417320297
10700.0,0.007104027273984903,-0.2937652440017419,0.2941508414313119
10800.0,-0.07847764723740264,-0.35683843915310215,0.2207712510360347
10900.0,-0.13214544162322506,-0.3947200037649378,0.14707392894087915
11000.0,-0.17734257754633334,-0.4684814944426852,0.08135539882495232
11100.0,-0.28024116019457557,-0.5564154295111268,0.017220722548697057
11200.0,-0.36032203278179126,-0.6188537837449893,-0.10465453764220006
11300.0,-0.4022613427985954,-0.6984370389255982,-0.11907264536604681
11400.0,-0.4298378603695719,-0.7028695298903128,-0.11938990453633523
11500.0,-0.5173246534441078,-0.812559138764206,-0.24259644464561886
11600.0,-0.6211586818675983,-0.9241111883874772,-0.32952044089722377
11700.0,-0.7818664880853258,-1.0817670974607212,-0.4746744223434213
11800.0,-0.8782684085671526,-1.171156718103513,-0.6121538504731944
11900.0,,,
12000.0,,,
