age_bp,median,lo,hi
10300.0,0.0531670461983081,-0.09143254807813603,0.1991238241094694
10400.0,0.024195765266939603,-0.13460438244067632,0.17678060138694257
10500.0,-0.0064202306680819915,-0.18181750899865953,0.12139492384377715
10600.0,-0.06480813831029508,-0.24131132772060784,0.07884102835270243
10700.0,-0.11591824873701173,-0.30521440667221766,0.041892016462101445
10800.0,-0.17515723184694892,-0.37273166584885453,-0.012518072238438413
10900.0,-0.23044924230420444,-0.47947619658871554,-0.049207693105821695
11000.0,-0.27734901867434725,-0.5731025590931829,-0.08834842240180066
11100.0,-0.3371245233015968,-0.6590167769767996,-0.1290997424468051
11200.0,-0.40883792761615934,-0.7674388200980329,-0.1726699133189181
11300.0,-0.4553133561240357,-0.8522283908580556,-0.19644938683596452
11400.0,-0.5086692420155944,-0.9244438856433451,-0.23360964610199397
11500.0,-0.5758730609047491,-1.0265658508208626,-0.2864462877250601
11600.0,-0.6376610371419803,-1.127411241432542,-0.3221947630872434
11700.0,-0.6940239561341895,-1.2349737558153506,-0.38950350627915065
11800.0,-0.749148132227071,-1.315272019107358,-0.41556498546580506
11900.0,-0.8177337242240896,-1.4567460108317742,-0.4494860897013982
12000.0,-0.8542420882250905,-1.538968448440163,-0.4815016500705085
