cell,clat,clon,cell_area,clon180
1743,-6.418718938393553,53.69109204496838,127548874514.98605,53.69109204496837
1744,-6.418718938393553,56.93433528821163,127548874514.98634,56.93433528821163
1745,-6.418718938393553,60.17757853145487,127548874514.98645,60.177578531454856
1746,-6.418718938393553,63.420821774698126,127548874514.98653,63.42082177469814
1747,-6.418718938393553,66.66406501794135,127548874514.98424,66.66406501794137
1748,-6.418718938393553,69.90730826118457,127548874514.9864,69.90730826118457
1749,-6.418718938393553,73.15055150442782,127548874514.98637,73.15055150442782
1750,-6.418718938393553,76.39379474767105,127548874514.9843,76.39379474767105
1751,-6.418718938393553,79.63703799091428,127548874514.98636,79.63703799091428
1752,-6.418718938393553,82.88028123415752,127548874514.98634,82.88028123415751
1753,-6.418718938393553,86.12352447740076,127548874514.98637,86.12352447740079
1754,-6.418718938393553,89.36676772064402,127548874514.98631,89.36676772064402
1755,-6.418718938393553,92.61001096388728,127548874514.98634,92.61001096388725
1756,-6.418718938393553,95.85325420713053,127548874514.98628,95.85325420713053
1757,-6.418718938393553,99.09649745037377,127548874514.98637,99.09649745037376
1758,-6.418718938393553,102.33974069361702,127548874514.98691,102.33974069361705
1759,-6.418718938393553,105.58298393686027,127548874514.98592,105.58298393686027
1760,-6.418718938393553,108.82622718010347,127548874514.9824,108.8262271801035
1761,-6.418718938393553,112.06947042334667,127548874514.98636,112.06947042334667
1762,-6.418718938393553,115.31271366658993,127548874514.98634,115.31271366658996
1763,-6.418718938393553,118.55595690983318,127548874514.9861,118.55595690983318
1764,-6.418718938393553,121.79920015307643,127548874514.98631,121.79920015307641
1765,-6.418718938393553,125.0424433963197,127548874514.98656,125.0424433963197
1766,-6.418718938393553,128.28568663956293,127548874514.9861,128.28568663956293
1767,-6.418718938393553,131.52892988280618,127548874514.98642,131.5289298828062
1768,-6.418718938393553,134.77217312604944,127548874514.98648,134.77217312604944
1769,-6.418718938393553,138.01541636929267,127548874514.98645,138.01541636929267
1770,-6.418718938393553,141.25865961253595,127548874514.98637,141.25865961253595
1771,-6.418718938393553,144.50190285577918,127548874514.98721,144.50190285577918
1772,-6.418718938393553,147.74514609902243,127548874514.98529,147.74514609902246
1773,-6.418718938393553,150.9883893422657,127548874514.98642,150.9883893422657
1774,-6.418718938393553,154.23163258550892,127548874514.98645,154.23163258550892
1775,-6.418718938393553,157.4748758287522,127548874514.98637,157.4748758287522
1776,-6.418718938393553,160.71811907199543,127548874514.98744,160.71811907199543
1777,-6.418718938393553,163.96136231523866,127548874514.98135,163.96136231523866
1778,-6.418718938393553,167.2046055584819,127548874514.99033,167.2046055584819
1779,-6.418718938393553,170.44784880172512,127548874514.98235,170.44784880172512
1780,-6.418718938393553,173.69109204496834,127548874514.98642,173.69109204496834
1781,-6.418718938393553,176.93433528821157,127548874514.98634,176.93433528821157
1782,-6.418718938393553,0.17757853145484148,127548874514.98688,0.1775785314548557
1783,-6.418718938393553,-176.57917822530186,127548874514.98738,-176.57917822530186
1784,-6.418718938393553,-173.33593498205863,127548874514.98537,-173.33593498205863
1785,-6.418718938393553,-170.0926917388154,127548874514.98636,-170.0926917388154
1786,-6.418718938393553,-166.84944849557218,127548874514.98538,-166.84944849557218
1787,-6.418718938393553,-163.60620525232892,127548874514.9872,-163.60620525232892
1788,-6.418718938393553,-160.36296200908563,127548874514.9875,-160.36296200908563
1789,-6.418718938393553,-157.11971876584244,127548874514.9813,-157.11971876584244
1790,-6.418718938393553,-153.87647552259926,127548874514.98532,-153.87647552259926
1791,-6.418718938393553,-150.63323227935604,127548874514.98543,-150.63323227935604
1792,-6.418718938393553,-147.38998903611278,127548874514.98811,-147.38998903611278
1793,-6.418718938393553,-144.1467457928695,127548874514.9876,-144.1467457928695
1794,-6.418718938393553,-140.90350254962624,127548874514.98537,-140.90350254962624
1795,-6.418718938393553,-137.660259306383,127548874514.98534,-137.660259306383
1796,-6.418718938393553,-134.41701606313978,127548874514.9855,-134.41701606313978
1797,-6.418718938393553,-131.17377281989653,127548874514.98863,-131.17377281989653
1798,-6.418718938393553,-127.93052957665324,127548874514.98746,-127.93052957665324
1799,-6.418718938393553,-124.68728633340999,127548874514.98528,-124.68728633340999
1800,-6.418718938393553,-121.44404309016676,127548874514.98543,-121.44404309016676
1801,-6.418718938393553,-118.20079984692353,127548874514.9854,-118.20079984692353
1802,-6.418718938393553,-114.95755660368027,127548874514.98788,-114.95755660368027
1803,-6.418718938393553,-111.71431336043699,127548874514.98782,-111.71431336043699
1804,-6.418718938393553,-108.47107011719373,127548874514.98529,-108.47107011719373
1805,-6.418718938393553,-105.2278268739505,127548874514.98543,-105.2278268739505
1806,-6.418718938393553,-101.9845836307073,127548874514.98338,-101.9845836307073
1807,-6.418718938393553,-98.7413403874641,127548874514.98529,-98.7413403874641
1808,-6.418718938393553,-95.49809714422085,127548874514.98785,-95.49809714422085
1809,-6.418718938393553,-92.25485390097754,127548874514.98985,-92.25485390097754
1810,-6.418718938393553,-89.01161065773428,127548874514.98335,-89.01161065773428
1811,-6.418718938393553,-85.76836741449108,127548874514.98528,-85.76836741449108
1812,-6.418718938393553,-82.52512417124788,127548874514.98338,-82.52512417124788
1813,-6.418718938393553,-79.28188092800468,127548874514.98532,-79.28188092800468
1814,-6.418718938393553,-76.0386376847614,127548874514.98997,-76.0386376847614
1815,-6.418718938393553,-72.79539444151808,127548874514.98773,-72.79539444151808
1816,-6.418718938393553,-69.55215119827488,127548874514.98093,-69.55215119827488
1817,-6.418718938393553,-66.30890795503169,127548874514.98782,-66.30890795503169
1818,-6.418718938393553,-63.06566471178843,127548874514.9854,-63.06566471178843
1819,-6.418718938393553,-59.8224214685452,127548874514.98534,-59.8224214685452
1820,-6.418718938393553,-56.579178225301945,127548874514.98792,-56.579178225301945
1821,-6.418718938393553,-53.33593498205869,127548874514.98543,-53.33593498205869
1822,-6.418718938393553,-50.09269173881543,127548874514.98778,-50.09269173881543
1823,-6.418718938393553,-46.849448495572176,127548874514.98529,-46.849448495572176
1824,-6.418718938393553,-43.60620525232895,127548874514.9854,-43.60620525232895
1825,-6.418718938393553,-40.36296200908569,127548874514.98775,-40.36296200908569
1826,-6.418718938393553,-37.119718765842435,127548874514.9855,-37.119718765842435
1827,-6.418718938393553,-33.87647552259921,127548874514.98546,-33.87647552259921
1828,-6.418718938393553,-30.63323227935595,127548874514.98793,-30.63323227935595
1829,-6.418718938393553,-27.389989036112695,127548874514.98544,-27.389989036112695
1830,-6.418718938393553,-24.146745792869467,127548874514.98546,-24.146745792869467
1831,-6.418718938393553,-20.903502549626182,127548874514.99,-20.903502549626182
1832,-3.211507479538163,-17.674738070861736,127549230563.06305,-17.674738070861736
1833,-3.211507479538163,-14.460452356576013,127549230563.05861,-14.460452356576013
1834,-3.211507479538163,-11.246166642290348,127549230563.05861,-11.246166642290348
1835,-3.211507479538163,-8.031880928004625,127549230563.06308,-8.031880928004625
1836,-3.211507479538163,-4.817595213718903,127549230563.05858,-4.817595213718903
1837,-3.211507479538163,-1.6033094994331805,127549230563.063,-1.6033094994331805
1838,-3.211507479538163,1.610976214852518,127549230563.05943,1.6109762148525135
1839,-3.211507479538163,4.825261929138232,127549230563.0614,4.825261929138236
1840,-3.211507479538163,8.03954764342397,127549230563.0615,8.039547643423958
1841,-3.211507479538163,11.253833357709684,127549230563.05946,11.25383335770968
1842,-3.211507479538163,14.468119071995375,127549230563.05945,14.468119071995375
1843,-3.211507479538163,17.68240478628109,127549230563.06146,17.682404786281097
1844,-3.211507479538163,20.896690500566827,127549230563.06152,20.89669050056682
1845,-3.211507479538163,24.110976214852542,127549230563.05954,24.110976214852542
1846,-3.211507479538163,27.325261929138232,127549230563.05934,27.325261929138236
1847,-3.211507479538163,30.539547643423944,127549230563.0616,30.53954764342393
1848,-3.211507479538163,33.75383335770969,127549230563.06145,33.75383335770968
1849,-3.211507479538163,36.9681190719954,127549230563.05945,36.9681190719954
1850,-3.211507479538163,40.18240478628108,127549230563.05936,40.1824047862811
1851,-3.211507479538163,43.396690500566805,127549230563.06113,43.39669050056682
1852,-3.211507479538163,46.61097621485254,127549230563.06158,46.61097621485254
1853,-3.211507479538163,49.82526192913826,127549230563.05989,49.825261929138264
1854,-3.211507479538163,53.039547643423944,127549230563.05905,53.03954764342393
1855,-3.211507479538163,56.25383335770966,127549230563.0616,56.25383335770965
1856,-3.211507479538163,59.4681190719954,127549230563.0615,59.4681190719954
1857,-3.211507479538163,62.68240478628111,127549230563.05963,62.6824047862811
1858,-3.211507479538163,65.8966905005668,127549230563.05963,65.89669050056682
1859,-3.211507479538163,69.11097621485251,127549230563.06142,69.11097621485251
1860,-3.211507479538163,72.32526192913826,127549230563.0614,72.32526192913826
1861,-3.211507479538163,75.53954764342397,127549230563.0595,75.53954764342399
1862,-3.211507479538163,78.75383335770965,127549230563.05945,78.75383335770965
1863,-3.211507479538163,81.96811907199537,127549230563.06184,81.96811907199537
1864,-3.211507479538163,85.18240478628113,127549230563.06093,85.18240478628115
1865,-3.211507479538163,88.39669050056682,127549230563.05943,88.39669050056682
1866,-3.211507479538163,91.61097621485251,127549230563.05943,91.61097621485249
1867,-3.211507479538163,94.82526192913824,127549230563.06148,94.82526192913826
1868,-3.211507479538163,98.03954764342397,127549230563.06195,98.03954764342399
1869,-3.211507479538163,101.25383335770968,127549230563.05907,101.25383335770971
1870,-3.211507479538163,104.46811907199537,127549230563.05945,104.46811907199537
1871,-3.211507479538163,107.68240478628111,127549230563.06392,107.6824047862811
1872,-3.211507479538163,110.89669050056685,127549230563.05896,110.89669050056682
1873,-3.211507479538163,114.11097621485254,127549230563.05952,114.11097621485254
1874,-3.211507479538163,117.32526192913824,127549230563.05934,117.32526192913826
1875,-3.211507479538163,120.53954764342393,127549230563.05945,120.53954764342393
1876,-3.211507479538163,123.75383335770965,127549230563.0637,123.75383335770965
1877,-3.211507479538163,126.96811907199539,127549230563.05952,126.96811907199537
1878,-3.211507479538163,130.1824047862811,127549230563.05928,130.1824047862811
1879,-3.211507479538163,133.39669050056682,127549230563.06468,133.39669050056682
1880,-3.211507479538163,136.61097621485257,127549230563.05832,136.6109762148526
1881,-3.211507479538163,139.82526192913826,127549230563.05942,139.82526192913826
1882,-3.211507479538163,143.03954764342393,127549230563.05954,143.03954764342393
1883,-3.211507479538163,146.25383335770968,127549230563.06343,146.2538333577097
1884,-3.211507479538163,149.46811907199543,127549230563.05968,149.46811907199543
1885,-3.211507479538163,152.6824047862811,127549230563.05952,152.6824047862811
1886,-3.211507479538163,155.89669050056682,127549230563.05963,155.89669050056682
1887,-3.211507479538163,159.11097621485254,127549230563.06342,159.11097621485254
1888,-3.211507479538163,162.32526192913826,127549230563.05939,162.32526192913826
1889,-3.211507479538163,165.539547643424,127549230563.05952,165.539547643424
1890,-3.211507479538163,168.75383335770965,127549230563.05945,168.75383335770965
1891,-3.211507479538163,171.96811907199535,127549230563.05939,171.96811907199537
1892,-3.211507479538163,175.1824047862811,127549230563.06355,175.1824047862811
1893,-3.211507479538163,-1.603309499433152,127549230563.06114,-1.603309499433152
1894,-3.211507479538163,-178.38902378514746,127549230563.05849,-178.38902378514746
1895,-3.211507479538163,-175.17473807086174,127549230563.0634,-175.17473807086174
1896,-3.211507479538163,-171.960452356576,127549230563.05844,-171.960452356576
1897,-3.211507479538163,-168.74616664229032,127549230563.06053,-168.74616664229032
1898,-3.211507479538163,-165.53188092800463,127549230563.0584,-165.53188092800463
1899,-3.211507479538163,-162.31759521371887,127549230563.06548,-162.31759521371887
1900,-3.211507479538163,-159.10330949943312,127549230563.0585,-159.10330949943312
1901,-3.211507479538163,-155.88902378514746,127549230563.05843,-155.88902378514746
1902,-3.211507479538163,-152.6747380708618,127549230563.0585,-152.6747380708618
1903,-3.211507479538163,-149.46045235657604,127549230563.06543,-149.46045235657604
1904,-3.211507479538163,-146.24616664229032,127549230563.05661,-146.24616664229032
1905,-3.211507479538163,-143.03188092800463,127549230563.06334,-143.03188092800463
1906,-3.211507479538163,-139.8175952137189,127549230563.05844,-139.8175952137189
1907,-3.211507479538163,-136.60330949943324,127549230563.05855,-136.60330949943324
1908,-3.211507479538163,-133.38902378514751,127549230563.06265,-133.38902378514751
1909,-3.211507479538163,-130.17473807086176,127549230563.06146,-130.17473807086176
1910,-3.211507479538163,-126.96045235657604,127549230563.06038,-126.96045235657604
1911,-3.211507479538163,-123.74616664229029,127549230563.06363,-123.74616664229029
1912,-3.211507479538163,-120.53188092800463,127549230563.05339,-120.53188092800463
1913,-3.211507479538163,-117.31759521371896,127549230563.06346,-117.31759521371896
1914,-3.211507479538163,-114.10330949943318,127549230563.06287,-114.10330949943318
1915,-3.211507479538163,-110.88902378514746,127549230563.05858,-110.88902378514746
1916,-3.211507479538163,-107.67473807086174,127549230563.06285,-107.67473807086174
1917,-3.211507479538163,-104.46045235657601,127549230563.05838,-104.46045235657601
1918,-3.211507479538163,-101.24616664229035,127549230563.05853,-101.24616664229035
1919,-3.211507479538163,-98.03188092800465,127549230563.06104,-98.03188092800465
1920,-3.211507479538163,-94.8175952137189,127549230563.063,-94.8175952137189
1921,-3.211507479538163,-91.60330949943318,127549230563.05843,-91.60330949943318
1922,-3.211507479538163,-88.38902378514749,127549230563.061,-88.38902378514749
1923,-3.211507479538163,-85.17473807086179,127549230563.05843,-85.17473807086179
1924,-3.211507479538163,-81.96045235657607,127549230563.06302,-81.96045235657607
1925,-3.211507479538163,-78.74616664229032,127549230563.06096,-78.74616664229032
1926,-3.211507479538163,-75.53188092800463,127549230563.0585,-75.53188092800463
1927,-3.211507479538163,-72.3175952137189,127549230563.06305,-72.3175952137189
1928,-3.211507479538163,-69.10330949943321,127549230563.0564,-69.10330949943321
1929,-3.211507479538163,-65.88902378514751,127549230563.06305,-65.88902378514751
1930,-3.211507479538163,-62.674738070861736,127549230563.06308,-62.674738070861736
1931,-3.211507479538163,-59.46045235657604,127549230563.05667,-59.46045235657604
1932,-3.211507479538163,-56.24616664229035,127549230563.06284,-56.24616664229035
1933,-3.211507479538163,-53.0318809280046,127549230563.06076,-53.0318809280046
1934,-3.211507479538163,-49.8175952137189,127549230563.05832,-49.8175952137189
1935,-3.211507479538163,-46.60330949943318,127549230563.06273,-46.60330949943318
1936,-3.211507479538163,-43.38902378514743,127549230563.06107,-43.38902378514743
1937,-3.211507479538163,-40.174738070861736,127549230563.05844,-40.174738070861736
1938,-3.211507479538163,-36.96045235657607,127549230563.05862,-36.96045235657607
1939,-3.211507479538163,-33.746166642290376,127549230563.0609,-33.746166642290376
1940,-3.211507479538163,-30.531880928004625,127549230563.06302,-30.531880928004625
1941,-3.211507479538163,-27.317595213718903,127549230563.05864,-27.317595213718903
1942,-3.211507479538163,-24.10330949943318,127549230563.0631,-24.10330949943318
1943,-3.211507479538163,-20.8890237851474,127549230563.06311,-20.8890237851474
1944,0.0,-16.06759521371896,127549545443.00412,-16.06759521371896
1945,0.0,-12.85330949943318,127549545443.00404,-12.85330949943318
1946,0.0,-9.639023785147458,127549545442.99956,-9.639023785147458
1947,0.0,-6.4247380708617925,127549545442.99963,-6.4247380708617925
1948,0.0,-3.21045235657607,127549545443.00415,-3.21045235657607
1949,0.0,0.003833357709709162,127549545443.00415,0.003833357709709162
1950,0.0,3.218119071995387,127549545443.00253,3.2181190719953747
1951,0.0,6.432404786281102,127549545443.00053,6.432404786281097
1952,0.0,9.646690500566791,127549545443.0006,9.646690500566791
1953,0.0,12.860976214852506,127549545443.00246,12.860976214852514
1954,0.0,16.07526192913822,127549545443.00069,16.075261929138208
1955,0.0,19.289547643423933,127549545443.00233,19.28954764342393
1956,0.0,22.503833357709674,127549545443.00252,22.50383335770968
1957,0.0,25.71811907199539,127549545443.00073,25.718119071995375
1958,0.0,28.932404786281076,127549545443.00058,28.93240478628107
1959,0.0,32.14669050056679,127549545443.00246,32.14669050056679
1960,0.0,35.36097621485253,127549545443.00288,35.36097621485254
1961,0.0,38.57526192913825,127549545443.00073,38.575261929138264
1962,0.0,41.78954764342396,127549545443.00233,41.78954764342396
1963,0.0,45.003833357709674,127549545443.00058,45.00383335770968
1964,0.0,48.21811907199536,127549545443.00024,48.218119071995375
1965,0.0,51.432404786281076,127549545443.00256,51.43240478628107
1966,0.0,54.64669050056682,127549545443.00246,54.64669050056682
1967,0.0,57.86097621485253,127549545443.00063,57.86097621485254
1968,0.0,61.07526192913822,127549545443.00073,61.07526192913821
1969,0.0,64.28954764342393,127549545443.00246,64.28954764342393
1970,0.0,67.50383335770968,127549545443.00237,67.50383335770968
1971,0.0,70.71811907199539,127549545443.00073,70.71811907199537
1972,0.0,73.93240478628107,127549545443.00044,73.93240478628107
1973,0.0,77.14669050056679,127549545443.0031,77.14669050056682
1974,0.0,80.36097621485254,127549545443.00197,80.36097621485254
1975,0.0,83.57526192913824,127549545443.00058,83.57526192913826
1976,0.0,86.78954764342393,127549545443.00049,86.78954764342393
1977,0.0,90.00383335770964,127549545443.00253,90.00383335770965
1978,0.0,93.21811907199537,127549545443.00253,93.21811907199537
1979,0.0,96.4324047862811,127549545443.00053,96.4324047862811
1980,0.0,99.64669050056679,127549545443.00053,99.64669050056682
1981,0.0,102.86097621485254,127549545443.00505,102.86097621485254
1982,0.0,106.07526192913826,127549545442.99992,106.07526192913826
1983,0.0,109.28954764342396,127549545443.00044,109.28954764342393
1984,0.0,112.50383335770965,127549545443.00063,112.50383335770965
1985,0.0,115.71811907199533,127549545443.00058,115.71811907199532
1986,0.0,118.93240478628107,127549545443.00436,118.93240478628104
1987,0.0,122.14669050056682,127549545443.00032,122.14669050056682
1988,0.0,125.3609762148525,127549545443.00058,125.36097621485249
1989,0.0,128.57526192913824,127549545443.00491,128.57526192913826
1990,0.0,131.789547643424,127549545443.00032,131.789547643424
1991,0.0,135.00383335770965,127549545443.00058,135.00383335770965
1992,0.0,138.21811907199537,127549545443.00063,138.21811907199537
1993,0.0,141.43240478628104,127549545443.00073,141.43240478628104
1994,0.0,144.6466905005668,127549545443.00455,144.64669050056682
1995,0.0,147.86097621485254,127549545443.00063,147.86097621485254
1996,0.0,151.0752619291382,127549545443.00058,151.0752619291382
1997,0.0,154.28954764342396,127549545443.00468,154.28954764342393
1998,0.0,157.5038333577097,127549545443.00046,157.5038333577097
1999,0.0,160.71811907199537,127549545443.00058,160.71811907199537
2000,0.0,163.9324047862811,127549545443.00165,163.9324047862811
2001,0.0,167.14669050056676,127549545442.99933,167.14669050056676
2002,0.0,170.36097621485249,127549545443.00458,170.36097621485249
2003,0.0,173.57526192913824,127549545443.00058,173.57526192913826
2004,0.0,176.78954764342393,127549545443.00153,176.78954764342393
2005,0.0,0.003833357709694951,127549545443.00517,0.003833357709709162
2006,0.0,-176.78188092800457,127549545442.99951,-176.78188092800457
2007,0.0,-173.5675952137189,127549545442.99942,-173.5675952137189
2008,0.0,-170.35330949943324,127549545442.99933,-170.35330949943324
2009,0.0,-167.13902378514754,127549545443.0026,-167.13902378514754
2010,0.0,-163.92473807086176,127549545443.00555,-163.92473807086176
2011,0.0,-160.710452356576,127549545442.99934,-160.710452356576
2012,0.0,-157.49616664229035,127549545443.00038,-157.49616664229035
2013,0.0,-154.28188092800463,127549545443.00366,-154.28188092800463
2014,0.0,-151.0675952137189,127549545442.99944,-151.0675952137189
2015,0.0,-147.8533094994332,127549545443.00246,-147.8533094994332
2016,0.0,-144.6390237851475,127549545443.0017,-144.6390237851475
2017,0.0,-141.4247380708618,127549545442.99933,-141.4247380708618
2018,0.0,-138.21045235657607,127549545443.00455,-138.21045235657607
2019,0.0,-134.99616664229035,127549545442.99957,-134.99616664229035
2020,0.0,-131.78188092800465,127549545443.00151,-131.78188092800465
2021,0.0,-128.5675952137189,127549545443.00334,-128.5675952137189
2022,0.0,-125.35330949943315,127549545443.00246,-125.35330949943315
2023,0.0,-122.13902378514746,127549545442.9997,-122.13902378514746
2024,0.0,-118.92473807086179,127549545442.99931,-118.92473807086179
2025,0.0,-115.7104523565761,127549545443.00208,-115.7104523565761
2026,0.0,-112.49616664229035,127549545443.00388,-112.49616664229035
2027,0.0,-109.2818809280046,127549545443.00159,-109.2818809280046
2028,0.0,-106.0675952137189,127549545443.00003,-106.0675952137189
2029,0.0,-102.85330949943318,127549545443.00404,-102.85330949943318
2030,0.0,-99.63902378514749,127549545442.997,-99.63902378514749
2031,0.0,-96.42473807086179,127549545443.00412,-96.42473807086179
2032,0.0,-93.21045235657601,127549545443.00458,-93.21045235657601
2033,0.0,-89.99616664229032,127549545442.997,-89.99616664229032
2034,0.0,-86.78188092800463,127549545443.00398,-86.78188092800463
2035,0.0,-83.5675952137189,127549545442.99992,-83.5675952137189
2036,0.0,-80.35330949943321,127549545443.00159,-80.35330949943321
2037,0.0,-77.13902378514746,127549545443.0041,-77.13902378514746
2038,0.0,-73.92473807086174,127549545443.00008,-73.92473807086174
2039,0.0,-70.71045235657604,127549545443.00151,-70.71045235657604
2040,0.0,-67.49616664229035,127549545442.99933,-67.49616664229035
2041,0.0,-64.28188092800465,127549545443.002,-64.28188092800465
2042,0.0,-61.0675952137189,127549545443.00436,-61.0675952137189
2043,0.0,-57.85330949943318,127549545442.99933,-57.85330949943318
2044,0.0,-54.63902378514749,127549545443.002,-54.63902378514749
2045,0.0,-51.424738070861736,127549545443.00398,-51.424738070861736
2046,0.0,-48.21045235657607,127549545442.99524,-48.21045235657607
2047,0.0,-44.996166642290376,127549545443.00641,-44.996166642290376
2048,0.0,-41.78188092800457,127549545443.00398,-41.78188092800457
2049,0.0,-38.5675952137189,127549545442.99469,-38.5675952137189
2050,0.0,-35.35330949943321,127549545443.00652,-35.35330949943321
2051,0.0,-32.13902378514746,127549545442.99933,-32.13902378514746
2052,0.0,-28.924738070861792,127549545442.99957,-28.924738070861792
2053,0.0,-25.71045235657607,127549545443.00424,-25.71045235657607
2054,0.0,-22.49616664229029,127549545443.00415,-22.49616664229029
2055,0.0,-19.281880928004625,127549545442.9951,-19.281880928004625
2056,3.211507479538156,-14.46045235657607,127549230563.06247,-14.46045235657607
2057,3.211507479538156,-11.246166642290348,127549230563.05804,-11.246166642290348
2058,3.211507479538156,-8.031880928004682,127549230563.05809,-8.031880928004682
2059,3.211507479538156,-4.81759521371896,127549230563.06255,-4.81759521371896
2060,3.211507479538156,-1.6033094994331805,127549230563.06248,-1.6033094994331805
2061,3.211507479538156,1.610976214852518,127549230563.05899,1.6109762148525135
2062,3.211507479538156,4.825261929138206,127549230563.05893,4.8252619291382075
2063,3.211507479538156,8.039547643423921,127549230563.06091,8.03954764342393
2064,3.211507479538156,11.25383335770966,127549230563.0609,11.253833357709652
2065,3.211507479538156,14.468119071995375,127549230563.05896,14.468119071995375
2066,3.211507479538156,17.68240478628106,127549230563.05885,17.68240478628107
2067,3.211507479538156,20.896690500566777,127549230563.061,20.896690500566763
2068,3.211507479538156,24.11097621485252,127549230563.0609,24.110976214852514
2069,3.211507479538156,27.325261929138232,127549230563.05893,27.325261929138236
2070,3.211507479538156,30.539547643423916,127549230563.05893,30.53954764342393
2071,3.211507479538156,33.75383335770964,127549230563.06093,33.75383335770965
2072,3.211507479538156,36.968119071995375,127549230563.0609,36.968119071995375
2073,3.211507479538156,40.18240478628108,127549230563.0588,40.1824047862811
2074,3.211507479538156,43.39669050056678,127549230563.05885,43.39669050056676
2075,3.211507479538156,46.61097621485249,127549230563.06076,46.610976214852485
2076,3.211507479538156,49.825261929138236,127549230563.0615,49.825261929138236
2077,3.211507479538156,53.039547643423944,127549230563.0585,53.03954764342393
2078,3.211507479538156,56.25383335770964,127549230563.05911,56.25383335770965
2079,3.211507479538156,59.468119071995346,127549230563.06087,59.468119071995346
2080,3.211507479538156,62.68240478628108,127549230563.06117,62.6824047862811
2081,3.211507479538156,65.8966905005668,127549230563.05913,65.89669050056682
2082,3.211507479538156,69.11097621485249,127549230563.05888,69.11097621485249
2083,3.211507479538156,72.32526192913821,127549230563.06146,72.32526192913821
2084,3.211507479538156,75.53954764342396,127549230563.06044,75.53954764342396
2085,3.211507479538156,78.75383335770965,127549230563.05894,78.75383335770965
2086,3.211507479538156,81.96811907199535,127549230563.0589,81.96811907199537
2087,3.211507479538156,85.18240478628107,127549230563.06096,85.18240478628104
2088,3.211507479538156,88.39669050056679,127549230563.06099,88.39669050056682
2089,3.211507479538156,91.61097621485251,127549230563.05894,91.61097621485249
2090,3.211507479538156,94.82526192913821,127549230563.05894,94.82526192913821
2091,3.211507479538156,98.03954764342396,127549230563.06346,98.03954764342393
2092,3.211507479538156,101.25383335770968,127549230563.05844,101.25383335770971
2093,3.211507479538156,104.46811907199537,127549230563.05893,104.46811907199537
2094,3.211507479538156,107.68240478628105,127549230563.05893,107.68240478628104
2095,3.211507479538156,110.89669050056676,127549230563.05898,110.89669050056676
2096,3.211507479538156,114.11097621485249,127549230563.0629,114.11097621485249
2097,3.211507479538156,117.32526192913824,127549230563.05893,117.32526192913826
2098,3.211507479538156,120.53954764342393,127549230563.05885,120.53954764342393
2099,3.211507479538156,123.75383335770961,127549230563.05904,123.7538333577096
2100,3.211507479538156,126.96811907199535,127549230563.06306,126.96811907199537
2101,3.211507479538156,130.1824047862811,127549230563.05867,130.1824047862811
2102,3.211507479538156,133.39669050056676,127549230563.05913,133.39669050056676
2103,3.211507479538156,136.61097621485249,127549230563.05861,136.61097621485249
2104,3.211507479538156,139.8252619291382,127549230563.06325,139.8252619291382
2105,3.211507479538156,143.03954764342393,127549230563.05893,143.03954764342393
2106,3.211507479538156,146.25383335770965,127549230563.05911,146.25383335770965
2107,3.211507479538156,149.46811907199537,127549230563.06279,149.46811907199537
2108,3.211507479538156,152.6824047862811,127549230563.05894,152.6824047862811
2109,3.211507479538156,155.89669050056682,127549230563.0591,155.89669050056682
2110,3.211507479538156,159.11097621485249,127549230563.0598,159.11097621485249
2111,3.211507479538156,162.32526192913818,127549230563.05794,162.32526192913815
2112,3.211507479538156,165.53954764342393,127549230563.06284,165.53954764342393
2113,3.211507479538156,168.75383335770965,127549230563.05899,168.75383335770965
2114,3.211507479538156,171.96811907199535,127549230563.05885,171.96811907199537
2115,3.211507479538156,175.18240478628104,127549230563.05885,175.18240478628104
2116,3.211507479538156,-1.6033094994332089,127549230563.06451,-1.6033094994332089
2117,3.211507479538156,-178.38902378514746,127549230563.05794,-178.38902378514746
2118,3.211507479538156,-175.1747380708618,127549230563.0579,-175.1747380708618
2119,3.211507479538156,-171.96045235657613,127549230563.05896,-171.96045235657613
2120,3.211507479538156,-168.74616664229038,127549230563.06396,-168.74616664229038
2121,3.211507479538156,-165.53188092800463,127549230563.05786,-165.53188092800463
2122,3.211507479538156,-162.31759521371893,127549230563.06093,-162.31759521371893
2123,3.211507479538156,-159.10330949943318,127549230563.06195,-159.10330949943318
2124,3.211507479538156,-155.88902378514746,127549230563.05783,-155.88902378514746
2125,3.211507479538156,-152.6747380708618,127549230563.05786,-152.6747380708618
2126,3.211507479538156,-149.4604523565761,127549230563.06107,-149.4604523565761
2127,3.211507479538156,-146.24616664229038,127549230563.05984,-146.24616664229038
2128,3.211507479538156,-143.03188092800463,127549230563.06268,-143.03188092800463
2129,3.211507479538156,-139.8175952137189,127549230563.05797,-139.8175952137189
2130,3.211507479538156,-136.60330949943324,127549230563.05818,-136.60330949943324
2131,3.211507479538156,-133.38902378514751,127549230563.06192,-133.38902378514751
2132,3.211507479538156,-130.17473807086176,127549230563.061,-130.17473807086176
2133,3.211507479538156,-126.96045235657604,127549230563.05977,-126.96045235657604
2134,3.211507479538156,-123.74616664229029,127549230563.06319,-123.74616664229029
2135,3.211507479538156,-120.53188092800463,127549230563.0528,-120.53188092800463
2136,3.211507479538156,-117.31759521371896,127549230563.063,-117.31759521371896
2137,3.211507479538156,-114.10330949943321,127549230563.05974,-114.10330949943321
